V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
1995-08-04,0.000420704890976118,0.00767230785343678,4.91556829714779e-05,0.00158580202914366,0.000233076486525459,0.000863825022900975,0.00270236522961825,0.000202290227423127,0.000296122556050541,0.00390791052575015,0.000211308850033919,0.00062935574928936,6.7127782926472e-05,0.000620960352480929,5.42444665176092e-05,0.000559367619669419,0.00534978366925569,0.000367010411397432,0.0202179092402858,0.000319584410960831,4.62098726425936e-05,0.00111096213583419,0.00403749753546216,0.00114274848706554,0.000335994413154768,1.37835679824347e-05,0.000464809675902304,0.000178509253737068,0.000177769550814726,0.000557693720815531,0.00241721334695682,0.00202828993080178,0.00268714162276064,0.000285015289114592,0.00716540708487416,0.00500373757600757,0.000594996557656986,0.00101558315127288,0.00205694918166676,5.66836360690805e-05,0.001512343779335,0.000164768087242499,0.000429821303666122,0.00169322822030058,0.00821853535642346,0.000291150550879748,9.86711194757453e-05,5.00520767952567e-05,0.000205167084019668,0.00648577973666441,0.0037766891329069,0.00253784878183766,0.000288933880614947,0.000522618660911522,0.00085418870032001,0.00291768430740232,0.00114864841321141,0.000262036058203138,0.00141999532534122,0.000393757263698491,0.00329434543892843,5.35518649204245e-05,0.000190096141530313,0.000774200753550006,0.000304706974949471,5.31859240657689e-05,0.000728912905282178,0.0187135827305185,0.00104778787870276,0.000225582303968839,0.000754182810013583,0.00106672569186563,0.0055212562043446,0.000244616772006009,9.00568173454251e-05,0.00332802028455896,0.000127329413659408,0.000176873064485372,0.00489746767203848,0.00678335354313778,3.78736265880943e-05,0.000366063466717602,0.000201448467521569,0.000543764281341707,0.00174718644062091,0.00575000507721413,0.00153564752950141,0.00629492158773909,0.00597684865033293,0.000918626807569853,0.000463416206559309,0.00129072084486484,5.82569157523643e-05,9.70442824581758e-05,0.000281439555917902,0.00581700780455026,8.86520207727753e-05,0.00102003371467775,0.00107708949562875,1.31976993534287e-05
1995-08-05,0.00816124287743052,0.00135141750801677,0.00433762032032779,0.00208885901366759,0.00108561999338341,0.000217576189796254,0.00118001185380396,0.0200124676613528,0.0108098848133517,0.00649827741648558,0.0091814932693773,0.00569459325032185,0.0121509401681612,0.002138869754993,0.00080064150819869,0.00041162120068174,0.00364902074038839,0.00289407672524098,0.00438710615230568,0.00124358198252522,0.00821585176366125,0.0124134499956447,0.00616042171028131,0.000931630296985531,0.00646320346234053,0.0487839055669207,0.00439956993127874,0.00493713972116343,0.00100321071646344,0.0176398630034892,0.0022632676462332,0.00104997840475903,0.000377311557771439,0.00079276912778009,0.00609847578142209,0.00343775506771957,0.00427333179031087,0.0224112342779972,0.021769384385834,0.000631623714756678,0.00187246599524657,0.00654122447669672,0.00472690641289301,0.00252164154451752,0.000140707487578034,0.00595606187092392,0.000131333566129895,0.0020309587729528,0.00337895558408272,0.0015230996063727,0.00024756376859671,0.000736877455865534,0.00700730121526557,0.0230480738084311,0.0023759698235033,0.00955697184189037,0.000289097587736544,0.00541295318972814,0.00475667685603436,0.0076642474073246,0.00278027323713154,0.00133189172366346,0.00150909329082536,0.00703795317673749,0.00520234608963331,0.000842318916055155,0.000723461780351658,0.00605410295994591,0.00491352091153367,0.00229558746446175,0.00693653913694258,0.00351511659119102,0.000165575724096607,0.00166702114697107,0.000596930548577591,0.0022814198306362,0.0005126677022805,0.00908275722978121,0.000168835577645876,0.000443109706629006,0.00511569843899318,0.0128849803156478,0.0025722319270392,0.0108137855913534,0.000631150611121259,0.00461526104174592,0.0109320156485129,0.011482299099227,0.0026410769273902,0.00516490057698632,0.00163413382943271,0.0183437732794992,0.00242226889481402,0.0278846220034271,0.000363814056626386,0.0153217220585625,0.0276081472195104,0.00116598176565902,0.00159902081104155,0.00971357393888707
1995-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-08-08,17.2669146416116,14.2175315590155,15.6464032144171,13.4194017914578,16.4700648496445,17.449004304875,14.8057501607939,16.4775212529048,14.4000798966372,15.8003236320329,14.8300643524504,14.0969214693505,17.0026002750988,16.4296933126532,14.5458391913712,16.8477168197181,15.4907473318575,14.2714994313183,14.4440468015009,15.9962611574039,15.9489344892238,16.0029215595435,17.1037549755522,14.0449731830108,15.770141620032,15.8175626422507,14.8623146025537,14.772847760519,15.5257503946763,14.8650013829377,14.0974974483307,15.8046015446952,17.5730004115701,15.2309879806138,16.7014139427612,16.6604262404791,16.1677855854751,17.1684996799022,16.104925448588,15.6170504595102,19.5055225956633,16.165484536244,14.6360627746694,15.6692006957048,15.8515672420389,16.1372702694009,16.2568702667371,15.7007526352125,17.3655372248255,15.1739925154343,14.4463648608536,13.7043411858043,16.0470595174603,15.8554574067127,15.0736644487033,16.0978252293983,17.0164728995753,16.7387662339822,15.3690213019116,15.2676166199228,17.1576754271995,15.0417670540889,15.0097859248018,15.541364139637,14.3122632460314,15.3408511935563,18.7153936984009,16.013815904804,15.0264700842545,14.0439799893306,14.6419490883336,14.6230503103185,15.2235690176262,16.1902661752261,14.8035007146396,19.057300333647,15.2004985545583,17.2246679276191,15.7774022912614,13.784296097066,15.5780567582199,17.0180617430076,13.8760532843262,13.1039155369547,14.7991436016179,17.159264420072,15.9579506638586,17.7711975011687,17.0455177686714,16.2833968201753,15.9552629778155,17.4060047544673,13.5667533995546,16.6005119688493,15.8164986481877,16.3370782552557,14.8883443925177,14.8691764399607,15.576147199827,15.0889179740177
1995-08-09,9.53586735159849,8.55023106662671,8.83227057815114,9.23462842153592,9.64368726468453,10.0778601315765,11.1794778828533,10.4247107586261,10.4188796592764,9.39807492770991,10.0196301948019,12.1321940181854,9.50263023264428,9.43560857168448,8.60266053544821,9.20422498596252,10.4475937029576,8.54989545710835,8.90984250943576,9.95098733278908,9.89402559266596,10.403087826831,9.38099786190077,9.74124754351096,10.4945530696104,8.71125938141629,10.0651786376971,9.79322686942285,9.70494158369964,10.0207968252844,9.03830889550054,8.89814138889618,9.87490266050034,9.07683708098717,10.4685790744053,9.94034150860435,10.9265740958575,9.51459738784523,9.7122958838723,9.02090569137154,11.2607689526143,8.86890154218547,11.2382638480455,9.75814668938598,9.78383583992342,9.11868443995386,11.0941691790804,10.0734439053387,10.3700275941842,8.69482813803496,9.02607467657991,8.59460506664065,9.79635755040252,9.09467959910964,8.54449249158712,9.90293370820059,8.98777059310757,10.8830514797481,9.68179364705004,10.1582283681454,10.0482042719994,9.52181596236725,9.27654402066824,10.4116308412258,8.70136210573688,10.8952421472697,8.74284624633086,10.5192804882764,10.9480484309743,10.0262164753471,10.2819478900849,10.1723338819355,9.23647067218751,10.1526242558107,10.2998429200336,9.50095685226897,9.05186707096868,8.93520760185218,9.92019341853371,9.57726030923446,9.39702457966374,10.6214088186246,10.0009871729607,10.2563508255596,9.69676453768391,8.62489017265281,10.2794789733299,9.92810004914199,10.3746712925113,9.29883564204662,9.79866860555241,9.45942865724193,8.89584892431895,10.2080354296895,11.1234514800898,9.64115873323135,9.09627932922336,9.80436715783797,9.17350864552695,9.67709364755498
1995-08-10,3.60082517221045,3.67846876021109,3.88260301997449,3.47384056823418,3.69911292587999,3.57554324011819,4.37286045250919,3.52021438627626,3.54900532145629,3.95704273489483,3.4064769168141,3.5714168380373,3.22228095691168,3.98147092910452,3.76203281480628,4.25110903364384,3.4510667795365,3.90719782537308,3.32906701756742,4.18419017168264,3.43288350482657,3.51466266271982,3.20584878279903,3.98316411296334,3.86652703185057,3.44627584634984,3.76890124892439,3.88016242873024,4.19945060984163,3.45135316988829,3.4575426650012,4.40955394187346,3.70007998634693,3.61521073142325,4.02403689555088,3.25998030029285,3.49031562473283,3.32545186247227,3.81436276154764,3.45436262011796,3.86755490911339,3.90481432621859,3.59851357849342,3.97932684330013,4.19378946146952,3.62964137078011,3.58559534006859,3.67810729683138,3.71647132956155,3.15478106464294,2.81120357328567,3.89004691931557,3.61336448212128,3.45554775802119,2.50235025247987,3.63972283943174,4.22325363662473,3.78776828304087,4.19582033108433,3.36489600539774,3.55374629717637,4.46510038041163,3.5268464601973,4.0295327716275,3.3300661169788,4.52208465737912,3.58975048069668,3.68067960310157,3.6374734169125,3.9750281815057,3.66321548971191,3.8198917930044,3.84667699847233,3.05994713473653,3.14926724870447,4.13382044763389,4.35175850616803,4.33816331999276,3.63726891184884,3.87323178224113,3.72507327244847,3.16614073300556,3.81480138554952,3.57948596438507,3.76624860215608,4.12648649831268,3.48826781081357,4.02998049863888,3.68957391762777,3.20593669923363,3.264255739818,3.55013658754881,4.0969395973698,3.83051438855878,4.17654790439679,4.67732049393164,3.55611944187332,3.65837689778896,4.05659583859062,3.48227824630348
1995-08-11,3.83125520659307,3.46633477245727,3.72555709221237,3.07713602251917,3.14731593400431,3.11146902501693,3.36167997965429,3.55789168326927,3.79035947715088,3.33657456618935,3.16398497515028,3.7326648007476,3.50621398289416,3.10551413377705,3.10180691725971,3.1024014459619,3.40230991684523,3.60732315936844,3.34899542462754,3.37098058498674,3.42664926716755,3.70258379173839,3.84945819692605,3.81249802993808,3.9744895479456,3.76143330622698,3.09332600576643,3.20733462931094,3.11369285201964,3.44024598430072,3.22202729879268,4.03397709647803,3.50344984728288,3.92671661721997,3.42501900204763,3.72538801469673,3.7906738078929,3.18266935075944,3.77876062806454,3.22855764623097,3.38569593646353,3.34820962275908,3.1298723194186,3.30475890160516,3.19291360248087,3.52597918471976,3.52532467930097,3.66463385801274,3.55115644944079,3.47276989215702,3.86671847730003,3.7231009997458,3.55489024180679,3.44318185528829,3.82116403113168,3.51104629464127,3.67191364664437,3.4752721808195,3.69526738690622,3.39847778259396,2.77282052408489,3.96103598793524,3.36489855514217,3.59957600008592,3.56014001586657,3.48423786582593,3.06783041447227,3.23347969040812,3.2837678700765,3.39018471790859,2.90746295375976,3.2123157910671,3.5366672894142,3.37782464976289,3.09700273229005,3.47623441962641,3.88793710652511,3.61045391541094,3.55553087369209,3.17809324907192,3.68240048846674,3.73811620530259,3.5055115865785,3.69140854871115,3.45864343075987,3.50129658317042,3.21036331592761,3.20426961123032,3.60066344653574,3.59791064812359,3.31274938613263,3.41459934728375,3.67271313373377,4.02213779567264,3.98718019347421,3.72143368565086,3.49524292626607,3.21616762160314,3.56630802131389,3.01225651779463
1995-08-12,26.7248919912556,34.6168043749983,31.1797888769404,31.9326543527358,32.2351793191063,33.0931751907883,31.5530929165827,29.3938110116475,30.2904842338523,34.3702267167668,31.9260325853496,31.9720926154037,33.7135325362273,32.8531378226242,33.2055663142738,32.9289156378022,31.295386795407,30.6002046743889,30.5520377477026,29.7617209301394,32.182627770123,31.5204441890892,33.5505387320588,32.0206974242754,34.1920856032395,33.0829122068462,33.6184894951126,29.5244394259171,30.0792742552042,31.0080531083663,30.3223971345607,34.0300406236421,28.329581879538,35.0792297350748,30.6309156922239,29.6120468611959,32.5920601990746,33.4156595659677,32.0493018524303,35.1726436067492,32.0614922597867,29.4279121150829,29.8838987123096,28.3925234717256,32.5235160320817,25.6737962285879,33.6528191628076,35.0268894564779,34.8426249785472,34.5885142450374,34.245356091567,31.7330599367359,35.1257409544808,33.6397962976227,31.8873473373888,30.7999980050783,33.1790132098294,34.9744684344713,31.2697446498625,34.9209133754846,33.1422462364704,35.0206235593277,28.3838675798324,30.2058765531495,33.608626567487,32.6785812119952,29.7709067447198,35.1749035226986,30.5107863619789,31.5136492626054,28.4051048920378,32.8494610499979,35.2675381276691,34.9683554236401,29.3688315043378,31.2603652588141,30.9709303536678,31.8295847132935,33.4298068274507,32.7694698326422,37.5014231875653,30.8802768349764,31.0217408448832,32.0590685963311,36.894293099609,34.1258117771203,30.7852682742322,33.5035082770809,30.781063816361,29.86383667851,34.8232719894098,29.6919147019153,31.0601145814768,29.5734332096665,30.108479536566,35.1933455121117,33.6385487804176,28.3972243690876,34.3356119407709,36.3578759355945
1995-08-13,1.37678547528207,1.29662605853802,1.22820849548817,1.93566962394728,0.878750383389385,0.90258104033158,1.29278298042936,1.09315684616799,1.4335344117369,1.27402766054054,1.45222730104662,1.05549508273328,0.932948796526649,1.15684558296641,1.2743423429414,1.26977465270655,1.23862828621067,1.4656996275973,0.93559224250497,1.43475542860957,1.31040602560053,1.22734838493139,1.62054103524243,1.73011274486275,1.05765634279918,1.27986317935372,1.32557506568131,1.36268107779254,1.58393405587278,1.2118334502659,0.875423410815574,0.917298249156132,2.09068471346044,1.44447662240417,0.972867604393516,1.26690864575714,1.12245914127198,1.43302358195881,1.03857928153823,0.942738517725699,1.23189111120371,1.58165651295523,1.19216161766598,1.03166228526755,1.21085310889079,1.13281087634546,1.3756916671412,0.912427400488366,1.20494109949255,1.30321669519743,1.11390098209617,0.861640366545853,1.10452551736546,1.45941394459448,1.54482288198922,1.25859891053641,1.73798726669071,1.25902629265855,1.69244734096592,1.19510055803259,1.70191101509422,1.00268063708198,1.0183434373392,1.62614452685564,1.33918141812169,1.35248316840961,1.34001337424889,1.32687608906355,1.60715833545888,1.70520883439348,1.44776773103803,0.876950142377269,1.43314196355844,0.885621748891807,1.29848006382045,0.960199285974795,1.28721365284949,1.2663673635079,1.21918880154196,1.30860177534059,1.17629518081987,1.29504900430423,1.12712096206345,1.25394565938416,1.40907345942097,1.43535973593946,0.748245571157493,0.938841096523619,1.24127498864451,1.55153745980494,1.06450620517741,1.1633706500175,0.940228185844004,1.19371402357587,1.75232434441495,1.55855085741985,1.47689969951603,1.12623828660789,1.00692517771892,0.8941256969518
1995-08-14,0.00025099381953112,0.000827064026378471,1.59539077764719e-05,0.00171690607860668,7.0470225615306e-05,0.000339415994424197,0.00203556133847709,0.000368741364480312,8.43315751292907e-06,0.000468835424280745,0.000479161204925957,6.21195953769289e-05,0.000740681441525815,0.000468629768659691,0.009160773960194,7.63043454130859e-06,0.00211302955624448,0.000183765588958448,0.00118394506373845,0.000536432022304578,8.49740354799403e-05,0.000342578506473222,0.000211229148920295,0.000385484552740152,6.95276835633948e-05,5.44112923448734e-05,0.000231735089201673,0.000401160199195881,0.00548030507638288,4.78077565610229e-05,0.000101081829422815,3.89912471506892e-05,2.48947287628022e-09,5.50840022172142e-06,0.00033397125236316,0.000469139288846022,7.59083554532316e-06,0.000192236530360358,0.000953018543575176,0.000319270999956235,2.53335781469745e-06,0.00180083387814058,0.000228066838995608,0.00379369640184978,0.0010182889312778,1.45913958105125e-06,0.00190446830740688,2.12249878808681e-05,1.13591188118682e-06,0.00995971399310451,0.000113462597307312,5.1999452169555e-05,1.37020097278304e-05,5.04118985116629e-07,4.06576024928724e-05,0.000159281605900804,2.88489234082954e-05,3.18081312543853e-05,0.000258702571113609,9.35765285187714e-05,0.000469904022509429,3.61237577710123e-05,0.000265817935599943,0.000843335771456739,5.65342805692991e-05,0.000225720416065088,0.000793666917039662,0.000427129648363158,5.09134910976338e-05,6.88456163132007e-05,0.00203261053350336,0.00618103488134797,0.00131581844632432,3.85078492613742e-05,5.81764069439551e-05,0.00053720200302294,1.52953351944881e-05,0.000158515632312655,0.00137104634182996,0.000188248212735123,0.00307635416876666,0.000105655930287462,7.34098124542599e-05,0.000158455197271885,0.00243676965166372,2.03312249860383e-05,1.41217925987563e-05,0.000861844610631878,9.95964001625778e-07,0.000422312181247845,0.000205742776657582,0.00060195448132015,3.59693536107777e-05,0.000722616363635805,0.00030562259927716,0.00102323781217679,0.00159052890067134,0.00143192158501061,0.00214417904545913,9.22582126961041e-06
1995-08-15,0.094136649932619,0.0641596117208572,0.151524257115032,0.167757643481649,0.132261817837029,0.14694588922062,0.138315197808091,0.359722965452546,0.04010311158546,0.0200839845765146,0.0513065793199444,0.115317200923395,0.0854710165476135,0.38143599811385,0.148464041730869,0.0282353751694757,0.195832131022635,0.0886746103668303,0.0511813727349866,0.266497518349742,0.0789163029058961,0.067724374132288,0.148391376013347,0.102829936081481,0.148465146653106,0.147479308462989,0.185626446126123,0.109824451420851,0.476576405413922,0.0269699414229266,0.132925545425282,0.0700086239218423,0.121878419951063,0.296556650244412,0.153041142283943,0.0376702193769881,0.19937651844945,0.417091505504569,0.0334615647083702,0.0395456071446137,0.0441927247341739,0.13070659607308,0.0650494600872717,0.109031733763381,0.131605340725331,0.247287227705791,0.056114986284034,0.0410912470725507,0.277436938154329,0.164194517902311,0.570631415484968,0.139606983035579,0.1713421073644,0.277525352339994,0.220695647188074,0.0732566079649671,0.199401824960227,0.0298459652174088,0.0304164658265109,0.344169868496029,0.208487612239353,0.0767484382680542,0.178570570561684,0.125824892724414,0.0557659819360576,0.144102024635114,0.132753473857818,0.155522188901407,0.0776125944938078,0.126449861946019,0.0395114036350189,0.0285405271593842,0.0989910129937299,0.0234016857802914,0.298016205346144,0.21123044731019,0.0946620182161004,0.170035299982525,0.0445351089769128,0.232624136691761,0.0285080192815685,0.268837982606098,0.10780050968092,0.0791015166823465,0.0288734106886126,0.0934647028112204,0.0780121692644979,0.441992484960129,0.071534577160271,0.382153966073325,0.132630629586937,0.0338979046582776,0.494969938622691,0.0431647851526248,0.0508934112582216,0.158557716359427,0.204096528248225,0.0244609847308023,0.0977694111584278,0.0777653563463513
1995-08-16,2.47144626351303,1.90707166238284,1.1463950982269,1.87074786915724,1.12258595262054,1.62367386950269,1.26466165881878,0.918610029739232,1.16576099808832,0.993860996204265,0.933372741802826,1.40277712687845,1.2871224263776,1.06920456913206,1.09339328405788,2.10933222619541,2.25994258529227,0.913099855932082,0.709083368641945,1.13364343173556,1.32463900251265,1.43284468969448,1.17920716975183,1.05881326819181,1.41397449181073,1.30875472335067,1.90954406909127,0.655834079299845,0.948746712310284,2.17602470732638,1.00062807543138,0.887328450108551,0.870851448741632,1.04825178078781,0.904467696111044,1.5684775216645,1.02875393794588,1.41088003184312,1.24531452182736,1.27454998991557,1.29583557556508,1.14106832371749,1.13717560746686,1.00531566927669,0.812914810615381,1.53939652999572,1.79464753736062,0.943368747269588,0.867741080580672,0.962419506404207,0.635507681316658,1.210588508467,1.05735504194032,1.32115814617109,0.851746745740594,0.837496192629377,0.888129457627548,0.86202986921518,1.56637353521616,1.97119548452296,1.37770268262963,1.31896550790443,1.79063521258117,0.987035784855763,0.708278177523396,1.49016501967978,0.885510627055872,1.43855321782694,1.65341076194818,2.46110792886351,2.14026743760023,1.24125326699204,1.09724350237218,1.16038139205182,1.60478602833093,1.64898129534424,1.49068160646824,1.39385473683553,1.13840756947624,1.79031712739236,1.75081321198653,0.794319803325803,1.28832363114538,0.985153237659228,1.66925549392554,1.8446659249709,1.20612670603239,1.06362222564246,1.21597462251216,0.761264752332061,1.07920559155577,0.887262928997966,0.791122386065041,1.02856350438449,1.41131142509583,0.749345264353204,1.07380483038849,1.60061165062766,1.22235009318697,1.05479674882096
1995-08-17,8.41933650135901,9.48682382750217,8.50922380571969,10.0062605053794,8.45623775280523,8.90752157715936,10.3404499206862,10.0122059385804,9.13657567933286,9.6110735982858,9.69405310078657,9.28917907199579,8.7580283328756,8.53509266631468,7.27420705033988,10.3647620626767,8.93738709182709,8.80660505710452,8.042494958382,8.56164980805205,8.1970554223793,9.65938881891346,11.6493806661623,10.0817733013315,10.0252813031622,9.25052669167642,7.73469521122963,9.82558519991562,9.84087778332867,10.3299027233113,8.36981946258425,8.7131444491851,8.97091189807009,12.0736255521044,9.26525356327392,9.78996715935207,9.21730084257216,10.7370088462961,9.19550004334514,9.74419732966232,10.1200824488725,9.77604551654396,7.63020201343689,9.07524044010155,9.83168573704629,9.92663872501016,9.73231817340196,10.5382470544912,9.55930787480586,7.75923976667188,9.05939002015257,7.33497025970921,7.82196138533267,7.51172759749881,9.91873626599095,8.54261097579983,9.33788474168713,11.1115918434562,9.90291530629836,10.5525954798572,9.44015700920359,6.45874133590271,8.63275566068092,8.9150848823875,10.5351719835758,8.20614010706502,10.8728933445113,9.96809657102103,8.38582710865181,8.76452497645536,8.36929159328098,9.5120064038527,9.02282523899531,8.79827951155914,9.26664848116559,9.11531412899401,8.56557999433655,9.66295168526001,9.35033308195395,9.19531444426429,7.73990755888081,7.4736754631267,8.63807468258907,6.97768890003042,11.0052730312381,9.72677726288338,8.11007429783491,8.40377760475131,9.26947253293847,9.99137439270822,10.3039878809261,8.57267707479249,7.7203366305921,7.97774863065293,9.8656522459479,9.98274775205852,8.4898629402732,9.19354609434927,9.83235613218484,10.4346509644505
1995-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-08-19,16.1472877588566,16.3813643979343,16.7809270742458,18.2383790558297,15.4592020439561,16.3386442649802,16.2472351418045,16.3723834468311,15.6372178239161,17.4852965346263,16.2020954759847,16.7419561600302,18.0588891210675,15.2885089858262,16.3873027062179,16.9214992767727,16.3705583628196,17.2529179045124,16.1001536564782,17.3925292525897,16.2206351212613,15.9700307845963,16.0238545684992,16.7570275952815,15.8224618100007,14.9481118886909,16.642663461368,16.3587949377282,15.6710525900518,16.8509469490919,18.0524437770504,18.27025607124,17.1147583800214,17.3146875603285,16.9176530671063,16.6970743492008,16.0973810792411,16.1476238595143,16.7902361361862,16.3271100654545,17.5683785365973,17.6060286118384,15.5925002672483,15.4790663921259,17.0926101282636,15.6034417167246,14.8942774295891,15.8464529792252,17.0948607229121,16.6940111952468,15.7264454002699,17.7658623853836,17.0484474292408,15.4741327467777,15.5064876426575,16.0555117481811,17.848307785534,16.1104697395891,16.697115337796,16.5508018648683,16.8259423247264,17.5506711865469,15.6828734308969,15.9380359674679,16.206063661912,16.6146966314091,16.8632938745671,16.9868127236303,16.5750497241613,16.4379384618385,16.8366656570714,16.62740954485,18.0415973022853,17.2772306084215,16.4915854504015,15.3481220142649,16.1892562917979,16.6589959442642,16.5900364096757,16.3327862911992,16.0217528246219,16.4543839348697,15.2171517406738,16.8752557923371,17.4409704077229,16.8899787995914,15.9159173501835,16.70233482319,16.3674494495357,17.5630944688526,16.4172623362754,17.3834105332273,17.727045122814,16.1124355751647,15.670041053909,17.3907535738919,16.2284174175628,15.7528181057571,16.2963351204315,17.3152877356552
1995-08-20,0.000645146633052203,0.00215099949806431,0.000607258740186679,0.030390391885944,0.0268472659573939,0.0518663583383558,0.00962015399538355,0.00747191746720593,0.00114884659037361,0.00591733657546387,0.0031660670268038,0.130498436766106,0.00958204351317167,0.00219948241888037,0.00572269099930445,0.0275004774117698,5.3778889351889e-05,0.00110105577255637,0.0185612527655569,0.00868068858929309,0.00172540238880974,0.0504243824470084,0.00351507848545075,0.00812352790062734,0.00991755046106734,0.000500556921081508,0.00638094457656251,0.0105068995358388,0.00866343844959455,0.0317281288528761,0.0234138960501259,0.0178729910214287,0.0151384604687283,0.00108845009827721,0.00384872789864672,0.0219632172646443,0.0564045013763921,0.00655740149550974,0.00603426977391218,0.0250183534328948,0.00398234112210161,0.0252514449751441,0.00557684942113998,0.0837461164759164,0.055444456532727,0.0213264039546056,0.00374599964025991,0.0101831179861616,0.0148532155455495,0.0118835071429401,0.0199717373401669,0.0141147123045779,0.00973571643231107,0.00117683915134424,0.0012951176664536,0.00125293137369928,0.00334489040555289,0.0237034913688611,0.0104872232108185,0.0248143694727721,0.0698657176827074,0.00455842575453305,0.0166109011875764,0.00456919181464372,0.0193098547982598,0.0031475136701468,0.00396506272800331,0.0237423644432461,0.0547049362035701,0.00298204088631373,0.0242211569504763,0.00112078700638628,0.0385769065054143,0.0829404881171875,0.00469076608840227,0.00512424256204055,0.00464386261297945,0.022778142691361,0.0099711320406184,0.0129041115123567,0.0127316580476316,0.0200175964205738,0.013187850669531,0.0100582749423621,0.00932871773080642,0.0125706314866774,0.0269729300710177,0.00935669129728247,0.0110633893500039,0.000495237848367277,0.0196851310068367,0.0630921711765847,0.0109701893531501,0.0275375831753576,0.0230982380763902,0.0256229798277099,0.0395566365763437,0.000234647348246652,0.0309096489949436,0.0306759962065793
1995-08-21,2.4493204678734,2.61081315467015,3.23861777880377,2.41472654725431,2.55035767263884,2.57532738242846,2.64427608468965,2.3477473590533,2.80842354357505,2.32629894717544,2.67068558973654,2.6697737811258,2.3773781513353,2.89871271891185,2.92038603028248,2.25448160963172,2.77299985986305,2.619450613402,2.85674463898139,2.33941456575197,2.66557966868784,2.62533855303314,2.82358501567707,2.22289845838143,2.77314840966375,2.85134001236342,2.83539490099888,2.5600138639982,2.73689152196774,2.53269619921473,2.95396816296037,2.51043781462292,2.63886488481286,2.6277901485086,2.90200694960755,2.83409568157984,2.78492649736723,2.64354954390372,2.29264511302544,2.45438254199756,2.87726048797983,2.41613675492537,2.62666609332656,2.5594306824357,2.76927022801764,2.97235855745661,2.83407213583203,2.60459340245001,2.63255700277639,2.92122693652335,2.90804582188245,2.46200766752966,2.84130002322952,2.73779399151718,2.65816320762592,2.72481169949459,2.45937038511718,2.42081125885954,2.82931242561338,2.39152805668271,2.74948956171107,2.64330187377417,2.53192201785704,2.78723567471333,2.36225859775552,2.47902217160402,2.73440718645713,2.36299789690954,2.42479735074545,2.86723374890682,2.36280770354046,2.27427945045646,2.83437338835013,2.33847050286683,2.74656433948177,2.43563781354606,3.2512328184193,2.50027906113334,2.47990665013156,2.75306384568489,2.96059002522391,2.8833622528527,2.44760665194758,2.72155208723025,2.57195999112037,2.55716444543419,2.40351328357874,2.58733417693632,2.75960780414056,3.06182649241611,2.73881468004372,2.16449253479576,2.92156185341842,2.42496478970671,2.86337793149005,2.95940887464995,2.21820753530459,2.59259258209616,2.51728045476932,2.60275467242491
